datetime,air_temperature,PPFD_1_1_1,co2,ch4,tundra_ZM,fen1_ZM,degraded_ZM,water_ZM,tundra_H,fen1_H,degraded_H,water_H,tundra_Klj,fen1_Klj,degraded_Klj,water_Klj,month
2020-06-15T16:00:00Z,13.101500000000044,349.7293,-2.4211,0.0129535987188754,0.9732130896300077,0.004536003107205033,0.02174404449760914,5.069375620223582e-4,0.9789829775691032,0.004388796631246805,0.01591741479933262,7.106911507435143e-4,0.9613234661519527,0.008249324513599277,0.030114872381091118,3.1247001606971025e-4,06
2020-06-15T16:30:00Z,13.942800000000034,502.5045,-4.174357,-0.00269691259308864,0.977443871088326,0.0018434271187288687,0.020455148071050644,2.576193946879357e-4,0.9726345036178827,0.003849845117656514,0.0228218175470829,6.938280421309173e-4,0.9310597032308578,0.013308618101291358,0.05321924760937691,0.002412435715086758,06
2020-06-15T17:00:00Z,14.71040000000005,512.1602,-4.342129,0.0157563283886872,0.9870090051554143,0.0010638859166647308,0.011766561307013035,1.6044713993323967e-4,0.9790278282016516,0.0032233048405032605,0.017117202281951904,6.317340885289013e-4,0.9302709847688675,0.017049212474375963,0.048943258821964264,0.0037365551106631756,06
2020-06-15T17:30:00Z,14.435900000000004,447.1683,-5.620323,-0.00367686573966737,0.9820020673796535,0.00182527513243258,0.015888815745711327,2.838599612005055e-4,0.9735134160146117,0.004298533545807004,0.02136150188744068,8.265121432486922e-4,0.9319792687892914,0.01879135286435485,0.04538285359740257,0.003846567706204951,06
2020-06-15T18:00:00Z,14.628100000000018,545.6811,-5.539754,-0.00629987360103647,0.9897211771458387,0.007216871017590165,0.001506688306108117,0.0015553396078757942,0.9789879433810711,0.015886660548858345,0.001218130113556981,0.003907313221134245,0.8605144023895264,0.08609750168398023,0.037140075117349625,0.016170371789485216,06
2020-06-15T18:30:00Z,14.868100000000027,448.3308,-5.191468,0.00908092657027078,0.9828639216721058,0.012514730216935277,0.0017724363133311272,0.002847681287676096,0.9719746224582195,0.01980894652660936,0.0024091736413538456,0.005802008090540767,0.875921256840229,0.08934872131794691,0.009188704192638397,0.02541211061179638,06
2020-06-15T19:00:00Z,15.034700000000043,409.1691,-3.565747,0.0146533357065637,0.9464610144495964,0.031108768307603896,0.003236905438825488,0.01919316127896309,0.9651932865381241,0.02161166677251458,0.002575864316895604,0.010619273409247398,0.9175824970006943,0.044506587320938706,0.005920428317040205,0.03199032600969076,06
2020-06-15T19:30:00Z,14.815500000000043,376.4294,-3.988849,0.014610940528848,0.9302892535924911,0.04623577860184014,0.0037270814646035433,0.01974785514175892,0.9469998627901077,0.03592308214865625,0.0031843853648751974,0.013892844319343567,0.9162609949707985,0.052291291300207376,0.005722593050450087,0.02572506945580244,06
2020-06-15T20:00:00Z,14.579200000000014,517.9242,-4.144924,0.00906718536777124,0.9361356645822525,0.05934114474803209,0.0013747339835390449,0.0031484669889323413,0.9624656699597836,0.03331867838278413,0.0010655162623152137,0.0031501384219154716,0.9101099744439125,0.08479757886379957,0.0018830562476068735,0.00320961675606668,06
2020-06-15T20:30:00Z,15.332600000000014,1031.531,-8.127306,0.015800960380368,0.9634203761816025,0.03004837455227971,0.0011145933531224728,0.005416710628196597,0.9692357406020164,0.024561241385526955,0.0011145329335704446,0.005088480189442635,0.9143659695982933,0.06909962790086865,0.004109835717827082,0.012424604967236519,06
